session,amplitude,location,response_location,reaction_time
3,3.12,0,0,0.498
3,3.12,0,0,0.5798
3,3.12,13,13,0.5363
3,3.12,13,13,0.4
3,3.12,0,0,0.4263
3,3.12,0,0,0.372
3,3.12,13,0,0.3603
3,3.12,13,13,0.4539
4,3.12,13,0,0.3539
4,3.12,13,13,0.3601
4,3.12,0,0,0.268
4,3.12,13,13,0.3178
4,3.12,13,13,0.2219
4,3.12,0,0,0.3218
4,3.12,13,0,0.3679
4,3.12,0,0,0.3878
4,3.12,0,0,0.3818
4,3.12,13,13,0.364
4,3.12,0,0,0.4237
4,3.12,13,13,0.3239
4,3.12,13,0,0.5859
4,3.12,13,13,0.1746
4,3.12,13,13,0.2679
4,3.12,0,0,0.3738
4,3.12,13,13,0.4258
4,3.12,13,13,0.4599
4,3.12,0,0,0.27
4,3.12,13,13,0.3178
4,3.12,13,0,0.3477
4,3.12,0,0,0.5557
4,3.12,0,0,0.2738
4,3.12,0,0,0.2261
4,3.12,13,13,0.266
4,3.12,13,13,0.212
4,3.12,13,13,0.2639
4,3.12,13,13,0.2239
4,3.12,0,0,0.272
4,3.12,13,13,0.6903
3,3.12,0,0,0.4808
3,3.12,0,0,0.8977
3,3.12,0,0,0.2869
3,3.12,0,0,0.3157
3,3.12,14,14,0.3799
3,3.12,0,0,0.3459
3,3.12,0,0,0.3702
3,3.12,14,14,0.5142
3,3.12,0,0,0.3987
3,3.12,0,0,0.4398
3,3.12,14,14,0.4918
3,3.12,14,14,0.6698
3,3.12,14,14,0.4039
3,3.12,0,0,0.4466
3,3.12,0,0,0.3762
3,3.12,14,0,0.3802
3,3.12,14,14,0.4343
3,3.12,0,0,0.3241
3,3.12,14,14,0.49
3,3.12,14,14,0.6098
3,3.12,0,0,0.5118
3,3.12,14,14,0.6517
3,3.12,14,14,0.7896
3,3.12,14,14,0.4359
3,3.12,14,14,0.7378
3,3.12,0,0,0.5519
3,3.12,14,14,0.4358
3,3.12,0,14,0.3579
3,3.12,0,0,0.3802
3,3.12,14,0,0.5657
4,3.12,14,14,0.3022
4,3.12,14,14,0.3759
4,3.12,0,0,0.3223
4,3.12,0,0,0.3621
4,3.12,14,14,0.3019
4,3.12,14,14,0.284
4,3.12,0,0,0.422
4,3.12,0,0,0.2963
4,3.12,14,14,0.2886
4,3.12,0,0,0.5999
4,3.12,0,0,0.516
4,3.12,0,0,0.2742
4,3.12,14,14,0.3078
4,3.12,14,14,0.4358
4,3.12,14,14,0.3578
4,3.12,0,0,0.4105
4,3.12,0,0,0.4043
4,3.12,14,0,0.8335
4,3.12,14,14,0.5316
4,3.12,0,0,0.5657
4,3.12,14,14,0.2878
4,3.12,0,0,0.5197
4,3.12,14,14,0.3877
4,3.12,0,0,0.7075
4,3.12,0,0,0.5179
4,3.12,14,14,0.4683
4,3.12,0,0,0.4039
4,3.12,0,0,0.2785
4,3.12,14,14,0.4238
4,3.12,0,0,0.3398
3,3.12,15,15,0.5419
3,3.12,15,0,0.7096
3,3.12,15,15,0.7797
3,3.12,0,0,0.4238
3,3.12,0,0,0.4862
3,3.12,0,0,1.1035
3,3.12,0,0,0.5458
3,3.12,15,15,0.6438
3,3.12,0,0,0.3421
3,3.12,15,0,0.3564
3,3.12,15,15,0.3283
3,3.12,0,0,0.6797
3,3.12,15,15,0.3519
3,3.12,15,15,0.51
3,3.12,0,0,0.4819
3,3.12,0,0,0.5302
3,3.12,15,15,0.5598
3,3.12,15,15,0.5418
3,3.12,15,15,1.3553
3,3.12,15,15,0.5278
3,3.12,15,15,0.4638
3,3.12,15,0,0.4988
3,3.12,0,0,0.2465
3,3.12,15,0,0.3145
3,3.12,0,0,0.4659
3,3.12,15,15,0.396
3,3.12,15,0,0.808
3,3.12,15,15,0.3059
3,3.12,15,15,0.3958
3,3.12,15,15,0.4957
4,3.12,15,15,0.278
4,3.12,15,0,0.342
4,3.12,15,15,0.2039
4,3.12,15,15,0.3441
4,3.12,15,15,0.2079
4,3.12,0,0,0.4376
4,3.12,15,15,0.3628
4,3.12,15,0,0.4158
4,3.12,15,0,0.3438
4,3.12,15,15,0.2199
4,3.12,0,0,0.3938
4,3.12,15,15,0.2138
4,3.12,0,0,0.3957
4,3.12,15,15,0.274
4,3.12,0,0,0.3938
4,3.12,15,15,0.3737
4,3.12,15,15,0.1922
4,3.12,15,15,0.3
4,3.12,0,0,0.3797
4,3.12,15,0,0.3597
4,3.12,0,0,0.4377
4,3.12,15,15,0.3036
4,3.12,0,0,0.482
4,3.12,15,15,0.4739
4,3.12,0,0,0.4537
4,3.12,0,0,0.2681
4,3.12,0,0,0.3284
4,3.12,15,15,0.4599
4,3.12,15,0,0.2779
4,3.12,15,15,0.3297
3,3.12,0,0,0.8402
3,3.12,0,0,0.4599
3,3.12,16,0,0.6356
3,3.12,16,16,0.3101
3,3.12,16,0,0.7279
3,3.12,0,0,0.4493
3,3.12,0,0,0.3941
3,3.12,16,16,0.4139
3,3.12,0,0,0.4958
3,3.12,0,0,0.4597
3,3.12,16,16,0.5837
3,3.12,16,0,0.7573
3,3.12,0,0,0.4603
3,3.12,16,16,0.3805
3,3.12,0,0,0.5538
3,3.12,0,16,0.6459
3,3.12,0,0,0.561
3,3.12,16,16,0.5719
3,3.12,16,16,0.9217
3,3.12,16,16,0.9997
3,3.12,0,0,0.4679
3,3.12,0,0,0.3941
3,3.12,0,0,0.42
3,3.12,16,16,0.586
3,3.12,16,0,0.7102
3,3.12,0,0,0.7286
3,3.12,16,0,0.7537
3,3.12,0,16,0.4478
3,3.12,16,16,0.7699
3,3.12,0,0,0.5167
4,3.12,16,16,0.2539
4,3.12,16,16,0.4058
4,3.12,0,0,0.2478
4,3.12,16,16,0.3555
4,3.12,16,0,0.8615
4,3.12,0,0,0.5857
4,3.12,0,0,0.3978
4,3.12,0,0,0.4737
4,3.12,16,16,0.3738
4,3.12,0,16,0.2439
4,3.12,16,16,0.4598
4,3.12,16,16,0.3399
4,3.12,16,0,0.4121
4,3.12,16,16,0.3518
4,3.12,0,0,0.4064
4,3.12,16,0,0.2579
4,3.12,16,16,0.2984
4,3.12,0,0,0.322
4,3.12,0,16,0.2719
4,3.12,16,16,0.37
4,3.12,0,0,0.3258
4,3.12,0,0,0.3039
4,3.12,16,16,0.3099
4,3.12,16,16,0.4616
4,3.12,0,0,0.3678
4,3.12,0,0,0.3018
4,3.12,0,0,0.2861
4,3.12,16,16,0.4877
4,3.12,16,0,0.3838
4,3.12,0,0,0.3817
3,3.12,17,0,0.5757
3,3.12,0,0,0.6359
3,3.12,0,0,0.4064
3,3.12,17,0,0.4019
3,3.12,0,0,0.5116
3,3.12,17,0,0.5438
3,3.12,17,0,0.5198
3,3.12,0,17,0.4265
3,3.12,17,0,0.4458
3,3.12,0,0,0.2979
3,3.12,0,0,0.3121
3,3.12,17,17,0.5518
3,3.12,17,0,0.5468
3,3.12,17,17,0.4964
3,3.12,17,0,0.4229
3,3.12,17,17,0.6
3,3.12,0,0,0.5658
3,3.12,17,17,0.5597
3,3.12,17,0,0.5738
3,3.12,17,17,0.3639
3,3.12,0,0,0.5902
3,3.12,17,0,0.3959
3,3.12,17,17,0.5098
3,3.12,0,0,0.9096
3,3.12,0,0,0.6438
3,3.12,0,0,0.3979
3,3.12,17,17,0.3867
3,3.12,0,0,0.6177
3,3.12,0,0,0.4082
3,3.12,17,0,0.5896
4,3.12,17,0,0.4599
4,3.12,0,0,0.9135
4,3.12,17,0,0.6977
4,3.12,0,17,0.4136
4,3.12,0,0,0.2819
4,3.12,0,0,0.1802
4,3.12,17,17,0.5177
4,3.12,0,0,0.3658
4,3.12,0,0,0.2678
4,3.12,17,0,0.4357
4,3.12,0,0,0.3597
4,3.12,0,0,0.3098
4,3.12,17,0,0.3402
4,3.12,17,0,0.2978
4,3.12,17,0,0.4437
4,3.12,17,0,0.3003
4,3.12,0,0,0.2858
4,3.12,0,0,0.4199
4,3.12,0,0,0.3279
4,3.12,17,17,0.3357
4,3.12,0,0,0.55
4,3.12,0,0,0.3478
4,3.12,0,0,0.5117
4,3.12,17,0,0.4721
4,3.12,0,0,0.5857
4,3.12,17,17,0.2301
4,3.12,17,0,0.4318
4,3.12,17,17,0.4817
4,3.12,0,0,0.4598
4,3.12,0,0,0.5557
3,3.12,18,0,0.379
3,3.12,0,0,0.5201
3,3.12,0,0,0.2685
3,3.12,0,0,0.3425
3,3.12,0,0,0.26
3,3.12,0,0,0.34
3,3.12,0,0,0.3219
3,3.12,18,18,0.5782
3,3.12,0,0,0.5262
3,3.12,0,0,0.308
3,3.12,18,0,0.2775
3,3.12,18,0,0.342
3,3.12,18,18,0.3722
3,3.12,18,18,0.4002
3,3.12,0,0,0.3019
3,3.12,18,18,0.6939
3,3.12,0,0,0.3979
3,3.12,18,0,0.2421
3,3.12,0,0,0.3389
3,3.12,18,18,0.5602
3,3.12,0,0,0.4226
3,3.12,18,18,0.7542
3,3.12,18,18,0.9157
3,3.12,18,0,0.3904
3,3.12,18,0,0.7884
3,3.12,0,0,0.8877
3,3.12,0,18,0.3521
3,3.12,0,0,0.4378
3,3.12,18,18,0.504
3,3.12,18,18,0.6557
4,3.12,0,0,0.4638
4,3.12,0,0,0.2239
4,3.12,0,0,0.2758
4,3.12,18,18,0.4073
4,3.12,18,18,0.3066
4,3.12,0,0,0.4023
4,3.12,18,0,0.6846
4,3.12,18,18,0.2847
4,3.12,0,0,0.4064
4,3.12,18,0,0.4398
4,3.12,18,0,0.4339
4,3.12,0,0,0.4292
4,3.12,0,0,0.3979
4,3.12,0,0,0.2499
4,3.12,18,0,0.4123
4,3.12,0,0,0.4318
4,3.12,18,18,0.306
4,3.12,0,0,0.4041
4,3.12,0,0,0.3507
4,3.12,18,18,0.4118
4,3.12,18,0,0.2939
4,3.12,18,18,0.4058
4,3.12,18,0,0.3101
4,3.12,18,0,0.4759
4,3.12,0,0,0.6678
4,3.12,18,18,0.3886
4,3.12,0,0,0.358
4,3.12,0,0,0.3641
4,3.12,18,18,0.2642
4,3.12,18,18,0.3838
3,3.12,0,0,0.3861
3,3.12,0,0,0.2939
3,3.12,19,19,0.8596
3,3.12,19,19,0.318
3,3.12,0,0,0.3319
3,3.12,19,0,0.2964
3,3.12,0,0,0.33
3,3.12,0,0,0.2741
3,3.12,19,0,0.5456
3,3.12,0,0,0.304
3,3.12,19,0,0.3579
3,3.12,0,0,0.4202
3,3.12,0,0,0.2946
3,3.12,0,0,0.3343
3,3.12,19,19,0.3801
3,3.12,19,0,0.3537
3,3.12,19,0,0.3605
3,3.12,19,0,0.2866
3,3.12,0,0,0.2462
3,3.12,19,19,0.344
3,3.12,0,0,0.3599
3,3.12,0,0,0.2471
3,3.12,19,0,0.2881
3,3.12,0,0,0.448
3,3.12,0,0,0.2481
3,3.12,0,0,0.5511
3,3.12,0,0,0.4162
3,3.12,0,0,0.2186
3,3.12,19,0,0.3765
3,3.12,0,0,0.412
4,3.12,0,0,0.3963
4,3.12,19,19,0.3761
4,3.12,19,0,0.4364
4,3.12,0,0,0.3181
4,3.12,19,0,0.3479
4,3.12,0,0,0.3385
4,3.12,0,0,0.3061
4,3.12,0,0,0.522
4,3.12,19,0,0.3738
4,3.12,0,0,0.3561
4,3.12,0,0,0.332
4,3.12,0,0,0.4819
4,3.12,0,0,0.2421
4,3.12,0,0,0.346
4,3.12,19,0,0.3844
4,3.12,19,19,0.2018
4,3.12,19,19,0.1599
4,3.12,0,0,0.264
4,3.12,19,0,0.4319
4,3.12,19,0,0.2844
4,3.12,19,19,0.2843
4,3.12,19,0,0.3498
4,3.12,19,19,0.4897
4,3.12,0,0,0.4515
4,3.12,0,0,0.6121
4,3.12,19,19,0.3897
4,3.12,0,19,0.4001
4,3.12,0,0,0.2839
4,3.12,0,0,0.266
4,3.12,19,0,0.3699
