session,amplitude,location,response_location,reaction_time
10,3.12,3,0,0.41
10,3.12,0,0,0.3725
10,3.12,16,0,0.466
10,3.12,0,0,0.316
10,3.12,3,0,0.4844
10,3.12,0,0,0.4265
10,3.12,0,0,0.4479
10,3.12,14,14,0.5556
10,3.12,0,6,0.8383
11,3.12,17,0,0.744
11,3.12,13,0,0.4082
11,3.12,14,14,0.457
11,3.12,15,15,0.4284
11,3.12,7,0,0.3804
11,3.12,17,0,0.3203
11,3.12,0,0,0.3484
11,3.12,4,0,0.4189
11,3.12,15,15,0.4208
11,3.12,0,0,0.2824
11,3.12,0,0,0.2901
11,3.12,0,0,0.4799
11,3.12,0,0,0.3302
11,3.12,0,0,0.5102
11,3.12,11,11,0.6606
11,3.12,17,0,0.3788
11,3.12,0,0,0.3846
11,3.12,5,0,0.5405
11,3.12,0,0,0.8108
11,3.12,0,5,0.7317
12,3.12,9,9,0.7513
12,3.12,4,0,0.2997
12,3.12,0,0,0.3464
12,3.12,0,0,0.3526
12,3.12,1,0,0.352
12,3.12,4,0,0.3981
12,3.12,13,0,0.4763
12,3.12,16,0,0.6663
12,3.12,0,0,0.2954
12,3.12,4,0,0.3342
12,3.12,3,3,0.6086
12,3.12,9,0,0.3643
12,3.12,12,0,0.4703
12,3.12,0,0,0.546
12,3.12,0,0,0.3742
12,3.12,18,18,0.7102
12,3.12,0,0,0.3903
12,3.12,8,8,0.8066
12,3.12,15,15,0.485
12,3.12,11,11,0.5343
9,3.12,0,0,0.4004
9,3.12,19,19,0.6926
9,3.12,7,0,0.3186
9,3.12,16,0,0.3082
9,3.12,9,9,0.4806
9,3.12,10,10,0.496
9,3.12,0,0,0.2845
9,3.12,0,0,0.5303
9,3.12,0,0,0.3605
9,3.12,0,0,0.3577
9,3.12,10,0,0.3864
9,3.12,0,18,1.1052
9,3.12,12,0,0.4567
9,3.12,6,6,0.7245
9,3.12,6,0,1.8619
9,3.12,0,0,0.4358
9,3.12,0,10,0.784
9,3.12,0,0,0.6222
9,3.12,0,0,0.393
9,3.12,10,10,0.6206
10,3.12,3,0,0.3961
10,3.12,10,10,0.4482
10,3.12,5,0,0.5344
10,3.12,13,13,0.5218
10,3.12,17,0,0.521
10,3.12,14,14,0.4897
10,3.12,12,0,0.3144
10,3.12,0,0,0.2958
10,3.12,3,3,0.696
10,3.12,18,0,0.2967
10,3.12,14,14,0.5681
10,3.12,0,0,0.3145
10,3.12,0,0,0.3384
10,3.12,0,0,0.3826
10,3.12,9,9,0.5291
10,3.12,0,0,0.3263
10,3.12,4,0,0.5248
10,3.12,16,16,0.7265
10,3.12,0,0,0.3425
10,3.12,0,0,0.3359
11,3.12,11,11,0.4586
11,3.12,7,0,0.4322
11,3.12,0,0,0.5364
11,3.12,0,0,0.3209
11,3.12,15,15,0.5385
11,3.12,0,1,0.5086
11,3.12,10,10,0.4853
11,3.12,15,15,0.4495
11,3.12,9,0,0.6802
11,3.12,0,0,0.4402
11,3.12,0,0,0.3705
11,3.12,0,0,0.3979
11,3.12,19,0,0.3327
11,3.12,0,0,0.3258
11,3.12,19,3,0.7944
11,3.12,0,0,0.3286
11,3.12,0,0,0.3202
11,3.12,0,4,0.7743
11,3.12,0,13,0.6999
11,3.12,0,0,0.4936
12,3.12,0,0,0.6652
12,3.12,8,6,0.8014
12,3.12,11,11,0.3853
12,3.12,0,0,0.3488
12,3.12,13,0,0.3528
12,3.12,0,0,0.3781
12,3.12,0,4,0.6346
12,3.12,18,18,0.5031
12,3.12,5,0,0.4448
12,3.12,5,0,0.4746
12,3.12,0,0,0.4144
12,3.12,0,18,0.5661
12,3.12,0,0,0.5324
12,3.12,0,4,0.8226
12,3.12,6,0,0.3312
12,3.12,0,0,0.4005
12,3.12,0,0,0.36
12,3.12,0,0,0.3412
12,3.12,0,0,0.3543
12,3.12,0,0,0.4219
9,3.12,0,0,0.4617
9,3.12,6,0,0.4019
9,3.12,0,0,0.42
9,3.12,4,4,0.7977
9,3.12,11,11,0.4365
9,3.12,0,0,0.3242
9,3.12,10,10,0.6152
9,3.12,13,13,0.8283
9,3.12,6,0,0.556
9,3.12,18,0,0.3938
9,3.12,13,13,0.8318
9,3.12,0,0,0.3502
9,3.12,0,0,0.7916
9,3.12,9,0,0.3902
9,3.12,8,0,0.4167
9,3.12,0,0,0.3486
9,3.12,14,14,0.4801
9,3.12,3,0,0.3564
9,3.12,17,19,0.6146
9,3.12,0,0,0.5291
10,3.12,0,0,0.3399
10,3.12,0,0,0.2758
10,3.12,0,0,0.3117
10,3.12,14,14,0.5759
10,3.12,18,18,0.6218
10,3.12,0,0,0.4022
10,3.12,18,18,0.6947
10,3.12,13,13,0.5447
10,3.12,0,0,0.3637
10,3.12,6,0,0.3509
10,3.12,3,0,0.3927
10,3.12,2,2,0.6298
10,3.12,0,19,0.7223
10,3.12,8,0,0.3038
10,3.12,0,18,0.6721
10,3.12,5,0,0.3889
10,3.12,0,0,0.2989
10,3.12,0,0,0.298
10,3.12,0,0,0.2873
10,3.12,6,0,0.5781
11,3.12,15,15,0.53
11,3.12,8,0,0.3025
11,3.12,3,3,0.5621
11,3.12,0,0,0.365
11,3.12,13,13,0.6667
11,3.12,12,12,0.5134
11,3.12,8,8,0.6922
11,3.12,6,0,0.4029
11,3.12,0,0,0.366
11,3.12,16,16,0.6262
11,3.12,0,0,0.3564
11,3.12,6,0,0.3166
11,3.12,0,18,0.883
11,3.12,4,0,0.3182
11,3.12,0,0,0.321
11,3.12,4,0,0.5275
11,3.12,0,0,0.3367
11,3.12,16,0,0.3748
11,3.12,3,0,0.3625
11,3.12,0,0,0.4424
12,3.12,1,1,0.6293
12,3.12,0,0,0.264
12,3.12,15,0,0.3623
12,3.12,11,11,0.5484
12,3.12,0,3,0.6363
12,3.12,2,2,0.5531
12,3.12,0,0,0.3159
12,3.12,11,11,0.4668
12,3.12,0,0,0.3263
12,3.12,12,12,0.6004
12,3.12,0,0,0.3809
12,3.12,0,0,0.3962
12,3.12,0,0,0.2882
12,3.12,5,0,0.3078
12,3.12,0,0,0.3507
12,3.12,0,0,0.3379
12,3.12,0,0,0.4963
12,3.12,2,2,0.5431
12,3.12,17,0,0.3182
12,3.12,19,19,0.7048
9,3.12,3,3,0.7321
9,3.12,19,0,0.5405
9,3.12,11,11,0.72
9,3.12,1,6,0.6026
9,3.12,0,0,0.3048
9,3.12,0,0,0.3148
9,3.12,0,0,0.2883
9,3.12,0,0,0.3259
9,3.12,0,0,0.5923
9,3.12,0,0,0.3793
9,3.12,0,0,0.4523
9,3.12,0,0,0.4546
9,3.12,1,1,0.4797
9,3.12,13,0,0.3817
9,3.12,16,16,0.8131
9,3.12,18,18,0.804
9,3.12,0,0,0.6458
9,3.12,17,0,0.5114
9,3.12,6,0,0.382
9,3.12,16,16,0.6384
10,3.12,1,1,0.5676
10,3.12,10,0,0.3603
10,3.12,0,0,0.4403
10,3.12,4,4,0.6923
10,3.12,9,9,0.6658
10,3.12,0,0,0.3404
10,3.12,0,0,0.5283
10,3.12,0,0,0.5185
10,3.12,13,13,0.7624
10,3.12,0,0,0.3144
10,3.12,9,9,0.5037
10,3.12,0,0,0.5325
10,3.12,3,4,1.0134
10,3.12,0,0,0.9118
10,3.12,18,0,0.5503
10,3.12,0,0,0.3379
10,3.12,0,0,0.3647
10,3.12,16,16,0.6408
10,3.12,0,0,0.3024
10,3.12,2,2,0.5237
11,3.12,0,0,0.3238
11,3.12,2,0,0.3721
11,3.12,0,0,0.6077
11,3.12,0,0,0.3083
11,3.12,3,0,0.3401
11,3.12,0,0,0.5377
11,3.12,11,11,0.4941
11,3.12,0,0,0.3045
11,3.12,1,1,0.4568
11,3.12,7,0,0.6398
11,3.12,14,14,0.4207
11,3.12,12,12,0.5147
11,3.12,0,0,0.3188
11,3.12,2,2,0.6283
11,3.12,7,0,0.3058
11,3.12,0,0,0.4101
11,3.12,10,10,0.5001
11,3.12,0,0,0.4645
11,3.12,5,0,0.4805
11,3.12,0,0,0.3401
12,3.12,12,12,0.5243
12,3.12,8,8,0.5086
12,3.12,0,0,0.3502
12,3.12,0,0,0.3523
12,3.12,0,0,0.3319
12,3.12,0,0,0.4797
12,3.12,0,0,0.3808
12,3.12,0,0,0.3528
12,3.12,8,0,0.395
12,3.12,0,2,0.782
12,3.12,6,2,0.7268
12,3.12,11,11,0.5109
12,3.12,13,13,0.4872
12,3.12,11,0,0.5338
12,3.12,0,0,0.2913
12,3.12,13,0,0.3661
12,3.12,0,0,0.3903
12,3.12,17,0,0.2882
12,3.12,11,11,0.4863
12,3.12,4,0,0.3323
9,3.12,0,0,0.4542
9,3.12,11,11,0.6406
9,3.12,0,0,0.5719
9,3.12,0,0,0.3587
9,3.12,3,3,0.7566
9,3.12,7,0,0.4265
9,3.12,0,0,1.0477
9,3.12,9,9,0.6003
9,3.12,14,14,0.4826
9,3.12,0,0,0.3582
9,3.12,5,0,0.4104
9,3.12,17,17,0.784
9,3.12,1,1,0.4704
9,3.12,0,0,0.434
9,3.12,0,0,0.298
9,3.12,18,18,0.7354
9,3.12,0,0,0.4088
9,3.12,0,0,0.828
9,3.12,0,0,0.4805
9,3.12,0,0,0.5342
10,3.12,16,0,0.6816
10,3.12,7,0,0.4581
10,3.12,10,10,0.4872
10,3.12,0,0,0.3667
10,3.12,0,15,1.0325
10,3.12,19,19,0.6994
10,3.12,0,9,0.6142
10,3.12,0,0,0.3466
10,3.12,0,0,0.4481
10,3.12,2,2,0.5304
10,3.12,0,0,0.5124
10,3.12,0,0,0.3631
10,3.12,0,18,0.6021
10,3.12,0,4,0.6899
10,3.12,19,19,0.8436
10,3.12,19,0,0.4285
10,3.12,0,10,0.896
10,3.12,0,0,0.4109
10,3.12,0,0,0.2989
10,3.12,11,11,0.5436
11,3.12,0,0,0.731
11,3.12,0,0,0.2972
11,3.12,0,0,0.2986
11,3.12,0,0,0.2822
11,3.12,15,15,0.514
11,3.12,0,19,0.9782
11,3.12,0,0,0.4444
11,3.12,1,1,0.438
11,3.12,0,0,0.3001
11,3.12,1,1,0.4463
11,3.12,18,18,0.5852
11,3.12,0,0,0.3224
11,3.12,0,0,0.4088
11,3.12,18,16,0.7223
11,3.12,0,0,0.3487
11,3.12,5,15,0.5866
11,3.12,0,0,0.3145
11,3.12,9,9,0.6176
11,3.12,0,0,0.4528
11,3.12,0,0,0.2526
12,3.12,17,0,0.468
12,3.12,0,0,0.3086
12,3.12,0,17,1.2566
12,3.12,0,0,0.5743
12,3.12,10,0,0.2949
12,3.12,0,0,0.4501
12,3.12,0,0,0.3039
12,3.12,3,0,0.3505
12,3.12,0,0,0.5881
12,3.12,0,0,0.332
12,3.12,13,13,0.6385
12,3.12,0,0,0.3603
12,3.12,6,0,0.5304
12,3.12,0,0,0.5189
12,3.12,17,17,0.9384
12,3.12,0,0,0.3863
12,3.12,0,0,0.3808
12,3.12,0,18,0.6742
12,3.12,0,0,0.3405
12,3.12,0,0,0.3169
9,3.12,0,0,0.4904
9,3.12,19,19,0.5845
9,3.12,5,0,0.4323
9,3.12,14,14,0.4919
9,3.12,11,11,0.5202
9,3.12,0,0,0.3513
9,3.12,0,0,0.3188
9,3.12,11,11,0.5017
9,3.12,0,0,0.3206
9,3.12,0,0,0.359
9,3.12,5,0,0.5863
9,3.12,0,0,0.3071
9,3.12,10,10,0.5928
9,3.12,5,18,1.0138
9,3.12,0,0,0.4583
9,3.12,0,0,0.3043
9,3.12,6,0,0.4438
9,3.12,6,18,0.6013
9,3.12,0,0,0.2944
9,3.12,11,0,0.3763
10,3.12,0,0,0.3526
10,3.12,7,7,0.7778
10,3.12,8,0,0.2972
10,3.12,0,0,0.4241
10,3.12,0,0,0.3782
10,3.12,0,0,0.3401
10,3.12,0,0,0.3287
10,3.12,0,0,0.3586
10,3.12,13,13,0.7149
10,3.12,7,0,0.3226
10,3.12,0,0,0.2921
10,3.12,14,14,0.4823
10,3.12,6,0,0.5668
10,3.12,17,0,0.2909
10,3.12,2,2,0.6692
10,3.12,16,16,0.6519
10,3.12,0,0,0.4826
10,3.12,0,0,0.4965
10,3.12,3,3,0.5851
10,3.12,14,14,0.4708
11,3.12,18,0,0.7242
11,3.12,7,0,0.2708
11,3.12,8,0,0.2701
11,3.12,0,0,0.3771
11,3.12,8,0,0.2771
11,3.12,15,0,0.392
11,3.12,0,0,0.2822
11,3.12,0,0,0.3381
11,3.12,17,17,0.6221
11,3.12,17,0,0.329
11,3.12,15,15,0.4761
11,3.12,5,0,0.3524
11,3.12,0,0,0.2489
11,3.12,0,0,0.4562
11,3.12,1,1,0.3982
11,3.12,14,14,0.6118
11,3.12,18,0,0.3484
11,3.12,14,14,0.5465
11,3.12,11,11,0.5199
11,3.12,1,1,0.3905
12,3.12,19,19,0.7779
12,3.12,0,0,0.3898
12,3.12,11,11,0.385
12,3.12,3,0,0.4642
12,3.12,5,0,0.9405
12,3.12,0,0,0.3302
12,3.12,0,0,0.4768
12,3.12,15,15,0.5298
12,3.12,0,0,0.3199
12,3.12,0,0,0.3575
12,3.12,0,0,0.648
12,3.12,0,0,0.3364
12,3.12,0,6,0.7657
12,3.12,2,2,0.4785
12,3.12,1,1,0.4308
12,3.12,6,0,0.501
12,3.12,0,0,0.3913
12,3.12,11,11,0.706
12,3.12,0,0,0.3214
12,3.12,7,0,0.3284
9,3.12,10,10,0.4983
9,3.12,4,0,0.5253
9,3.12,12,12,0.6235
9,3.12,8,0,0.3043
9,3.12,0,0,0.3017
9,3.12,4,0,0.4439
9,3.12,0,0,0.5836
9,3.12,9,9,0.7307
9,3.12,0,0,0.9186
9,3.12,19,0,0.3102
9,3.12,0,0,0.3303
9,3.12,3,3,0.6837
9,3.12,16,0,0.3691
9,3.12,7,0,0.3403
9,3.12,6,0,0.3685
9,3.12,0,0,0.4605
9,3.12,0,18,0.5356
9,3.12,0,0,0.9762
9,3.12,0,0,0.5405
9,3.12,19,19,1.2458
10,3.12,8,0,0.3083
10,3.12,0,0,0.4343
10,3.12,13,0,0.2368
10,3.12,0,0,0.5079
10,3.12,5,0,0.4823
10,3.12,0,0,0.6763
10,3.12,16,16,0.6664
10,3.12,0,0,0.2806
10,3.12,18,18,0.682
10,3.12,16,16,0.5151
10,3.12,18,18,0.6612
10,3.12,0,0,0.4437
10,3.12,0,0,0.618
10,3.12,7,8,0.6001
10,3.12,9,9,0.4007
10,3.12,19,19,0.8522
10,3.12,8,8,0.7323
10,3.12,0,0,0.4447
10,3.12,0,0,0.3138
10,3.12,0,0,0.3408
11,3.12,5,0,0.4722
11,3.12,2,2,0.4994
11,3.12,6,0,0.3272
11,3.12,0,0,0.3502
11,3.12,19,0,0.3227
11,3.12,14,14,0.3706
11,3.12,0,0,0.3138
11,3.12,0,0,0.365
11,3.12,0,0,0.2674
11,3.12,14,14,0.4814
11,3.12,0,0,0.5482
11,3.12,17,0,0.322
11,3.12,2,2,0.4863
11,3.12,10,0,0.6081
11,3.12,0,0,0.457
11,3.12,0,0,0.3401
11,3.12,14,14,0.6562
11,3.12,0,19,0.7953
11,3.12,0,0,0.4514
11,3.12,11,11,0.524
12,3.12,0,0,0.3746
12,3.12,0,0,0.2886
12,3.12,0,0,0.6224
12,3.12,0,0,0.4446
12,3.12,0,0,0.3493
12,3.12,3,0,0.4564
12,3.12,0,0,1.1857
12,3.12,0,0,0.4274
12,3.12,0,0,0.4991
12,3.12,0,0,0.48
12,3.12,0,0,0.318
12,3.12,5,0,0.4164
12,3.12,4,10,0.5408
12,3.12,9,9,0.5806
12,3.12,11,11,0.4304
12,3.12,15,15,0.3645
12,3.12,8,0,0.565
12,3.12,1,1,0.4678
12,3.12,0,0,0.4372
12,3.12,0,0,0.4168
